ID,Leeftijd,Perioden,KinderenMetKansOpArmoede_2,KinderenMetKansOpArmoedeRelatief_3,Key,Title,Description
14937,51511,2021JJ00,0.1,7.2,GM1701,Westerveld,Ontstaan per 01-01-1998
14948,51511,2021JJ00,0.1,13.5,GM0293,Westervoort,Begindatum voor 1830
14959,51511,2021JJ00,0.2,11.9,GM1950,Westerwolde,Ontstaan per 01-01-2018
14970,51511,2021JJ00,0.5,6.2,GM1783,Westland,Ontstaan per 01-01-2004
14981,51511,2021JJ00,0.1,8.1,GM0098,Weststellingwerf,Begindatum voor 1830
14992,51511,2021JJ00,0.1,8.5,GM0614,Westvoorne,"Opgeheven per 01-01-2023
Ontstaan per 01-01-1980"
15003,51511,2021JJ00,0.1,4.0,GM0189,Wierden,Begindatum voor 1830
15014,51511,2021JJ00,,,GM0462,Wieringen,"Opgeheven per 01-01-2012
Begindatum voor 1830"
15025,51511,2021JJ00,,,GM0463,Wieringermeer,"Opgeheven per 01-01-2012
Ontstaan per 01-01-1938"
15036,51511,2021JJ00,0.2,8.5,GM0296,Wijchen,Begindatum voor 1830
15047,51511,2021JJ00,0.1,5.0,GM1696,Wijdemeren,Ontstaan per 01-01-2002
15058,51511,2021JJ00,0.1,6.6,GM0352,Wijk bij Duurstede,"Gemeentelijke herindeling per 01-01-1996
Begindatum voor 1830"
15069,51511,2021JJ00,,,GM0053,Winsum,"Opgeheven per 01-01-2019
Begindatum voor 1830"
15080,51511,2021JJ00,0.1,8.3,GM0294,Winterswijk,Begindatum voor 1830
15091,51511,2021JJ00,0.1,8.0,GM0873,Woensdrecht,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
15102,51511,2021JJ00,0.2,6.3,GM0632,Woerden,"Gemeentelijke herindeling per 01-01-2001
Provinciale wijziging per 01-01-1989
Begindatum voor 1830"
15113,51511,2021JJ00,0.1,7.1,GM1690,De Wolden,Ontstaan per 01-01-1998
15124,51511,2021JJ00,0.1,10.0,GM0880,Wormerland,Ontstaan per 01-01-1991
15135,51511,2021JJ00,0.1,5.5,GM0351,Woudenberg,Begindatum voor 1830
15146,51511,2021JJ00,,,GM0874,Woudrichem,"Opgeheven per 01-01-2019
Begindatum voor 1830"
15157,51511,2021JJ00,1.3,13.2,GM0479,Zaanstad,Ontstaan per 01-01-1974
15168,51511,2021JJ00,0.1,6.7,GM0297,Zaltbommel,"Gemeentelijke herindeling per 01-01-1999
Begindatum voor 1830"
15179,51511,2021JJ00,0.1,15.0,GM0473,Zandvoort,Begindatum voor 1830
15190,51511,2021JJ00,,,GM0707,Zederik,"Opgeheven per 01-01-2019
Provinciale wijziging per 01-01-2019
Ontstaan per 01-01-1986"
15201,51511,2021JJ00,,,GM0478,Zeevang,"Opgeheven per 01-01-2016
Ontstaan per 01-08-1970"
15212,51511,2021JJ00,0.1,7.6,GM0050,Zeewolde,Ontstaan per 01-01-1984
15223,51511,2021JJ00,0.4,9.5,GM0355,Zeist,Begindatum voor 1830
15234,51511,2021JJ00,0.2,9.7,GM0299,Zevenaar,"Gemeentelijke herindeling per 01-01-2018
Gemeentelijke herindeling per 01-01-2005
Begindatum voor 1830"
15245,51511,2021JJ00,,,GM0476,Zijpe,"Opgeheven per 01-01-2013
Begindatum voor 1830"
15256,51511,2021JJ00,1.1,12.6,GM0637,Zoetermeer,Begindatum voor 1830
15267,51511,2021JJ00,0.0,5.2,GM0638,Zoeterwoude,Begindatum voor 1830
15278,51511,2021JJ00,,,GM0056,Zuidhorn,"Opgeheven per 01-01-2019
Begindatum voor 1830"
15289,51511,2021JJ00,0.2,6.0,GM1892,Zuidplas,Ontstaan per 01-01-2010
15300,51511,2021JJ00,0.1,8.9,GM0879,Zundert,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
15311,51511,2021JJ00,0.3,11.6,GM0301,Zutphen,"Gemeentelijke herindeling per 01-01-2005
Begindatum voor 1830"
15322,51511,2021JJ00,0.1,4.8,GM1896,Zwartewaterland,Ontstaan per 01-01-2001
15333,51511,2021JJ00,0.4,15.1,GM0642,Zwijndrecht,"Gemeentelijke herindeling per 01-01-2003
Begindatum voor 1830"
15344,51511,2021JJ00,0.8,9.4,GM0193,Zwolle,Begindatum voor 1830
15586,52020,2021JJ00,0.1,4.9,GM1680,Aa en Hunze,Ontstaan per 01-01-1998
15597,52020,2021JJ00,,,GM0738,Aalburg,"Opgeheven per 01-01-2019
Ontstaan per 01-01-1973"
15608,52020,2021JJ00,0.1,5.1,GM0358,Aalsmeer,Begindatum voor 1830
15619,52020,2021JJ00,0.1,5.5,GM0197,Aalten,"Gemeentelijke herindeling per 01-01-2005
Begindatum voor 1830"
15630,52020,2021JJ00,0.2,7.5,GM0059,Achtkarspelen,Begindatum voor 1830
15641,52020,2021JJ00,0.1,4.4,GM0482,Alblasserdam,Begindatum voor 1830
15652,52020,2021JJ00,0.1,4.6,GM0613,Albrandswaard,Ontstaan per 01-01-1985
15663,52020,2021JJ00,0.6,8.2,GM0361,Alkmaar,"Gemeentelijke herindeling per 01-01-2015
Begindatum voor 1830"
15674,52020,2021JJ00,0.6,10.9,GM0141,Almelo,Begindatum 01-12-1913
15685,52020,2021JJ00,1.5,9.7,GM0034,Almere,Ontstaan per 01-01-1984
15696,52020,2021JJ00,0.4,5.3,GM0484,Alphen aan den Rijn,"Gemeentelijke herindeling per 01-01-2014
Naamswijziging per 01-01-1918"
15707,52020,2021JJ00,0.0,2.7,GM1723,Alphen-Chaam,Ontstaan per 01-01-1997
15718,52020,2021JJ00,0.1,3.6,GM1959,Altena,Ontstaan per 01-01-2019
15729,52020,2021JJ00,0.0,2.5,GM0060,Ameland,Begindatum voor 1830
15740,52020,2021JJ00,0.8,7.0,GM0307,Amersfoort,Begindatum voor 1830
15751,52020,2021JJ00,0.4,7.2,GM0362,Amstelveen,Naamswijziging per 01-01-1964
15762,52020,2021JJ00,7.8,18.2,GM0363,Amsterdam,"Gemeentelijke herindeling per 24-03-2022
Begindatum voor 1830"
15773,52020,2021JJ00,,,GM0366,Anna Paulowna,"Opgeheven per 01-01-2012
Begindatum 18-07-1870"
15784,52020,2021JJ00,0.7,6.8,GM0200,Apeldoorn,Begindatum voor 1830
15795,52020,2021JJ00,,,GM0003,Appingedam,"Opgeheven per 01-01-2021
Begindatum voor 1830"
15806,52020,2021JJ00,1.3,13.8,GM0202,Arnhem,Begindatum voor 1830
15817,52020,2021JJ00,0.4,8.7,GM0106,Assen,Begindatum voor 1830
15828,52020,2021JJ00,0.1,4.3,GM0743,Asten,Begindatum voor 1830
15839,52020,2021JJ00,0.0,5.8,GM0744,Baarle-Nassau,Begindatum voor 1830
15850,52020,2021JJ00,0.1,5.3,GM0308,Baarn,Begindatum voor 1830
15861,52020,2021JJ00,0.2,4.8,GM0489,Barendrecht,Naamswijziging per 10-12-1886
15872,52020,2021JJ00,0.2,4.0,GM0203,Barneveld,Begindatum voor 1830
15883,52020,2021JJ00,,,GM0005,Bedum,"Opgeheven per 01-01-2019
Begindatum voor 1830"
15894,52020,2021JJ00,0.1,9.0,GM0888,Beek (L.),Begindatum 02-01-1839
15905,52020,2021JJ00,0.1,5.9,GM1954,Beekdaelen,Ontstaan per 01-01-2019
15916,52020,2021JJ00,0.0,3.8,GM0370,Beemster,"Opgeheven per 01-01-2022
Begindatum voor 1830"
15927,52020,2021JJ00,0.1,7.6,GM0889,Beesel,Begindatum 02-01-1839
15938,52020,2021JJ00,,,GM0007,Bellingwedde,"Opgeheven per 01-01-2018
Ontstaan per 01-09-1968"
15949,52020,2021JJ00,0.1,6.8,GM1945,Berg en Dal,Naamswijziging per 01-01-2016
15960,52020,2021JJ00,,,GM0491,Bergambacht,"Opgeheven per 01-01-2015
Begindatum voor 1830"
15971,52020,2021JJ00,0.0,3.5,GM1724,Bergeijk,Naamswijziging per 25-09-1998
15982,52020,2021JJ00,0.0,6.1,GM0893,Bergen (L.),Begindatum 02-01-1839
15993,52020,2021JJ00,0.1,4.1,GM0373,Bergen (NH.),"Gemeentelijke herindeling per 01-01-2001
Begindatum voor 1830"
16004,52020,2021JJ00,0.4,10.6,GM0748,Bergen op Zoom,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
16015,52020,2021JJ00,0.2,5.3,GM1859,Berkelland,Ontstaan per 01-01-2005
16026,52020,2021JJ00,0.1,3.8,GM1721,Bernheze,Naamswijziging per 28-01-1995
16037,52020,2021JJ00,,,GM0568,Bernisse,"Opgeheven per 01-01-2015
Ontstaan per 01-01-1980"
16048,52020,2021JJ00,0.1,4.5,GM0753,Best,Begindatum voor 1830
16059,52020,2021JJ00,0.1,5.9,GM0209,Beuningen,Begindatum voor 1830
16070,52020,2021JJ00,0.2,8.5,GM0375,Beverwijk,Begindatum voor 1830
16081,52020,2021JJ00,,,GM0063,het Bildt,"Opgeheven per 01-01-2018
Begindatum voor 1830"
16092,52020,2021JJ00,0.2,5.6,GM0310,De Bilt,"Gemeentelijke herindeling per 01-01-2001
Begindatum voor 1830"
16103,52020,2021JJ00,,,GM0585,Binnenmaas,"Opgeheven per 01-01-2019
Gemeentelijke herindeling per 01-01-2007
Ontstaan per 01-01-1984"
16114,52020,2021JJ00,0.1,4.0,GM1728,Bladel,Ontstaan per 01-01-1997
16125,52020,2021JJ00,0.0,4.9,GM0376,Blaricum,Begindatum voor 1830
16136,52020,2021JJ00,0.1,3.1,GM0377,Bloemendaal,"Gemeentelijke herindeling per 01-01-2009
Begindatum voor 1830"
16147,52020,2021JJ00,,,GM0055,Boarnsterhim,"Opgeheven per 01-01-2014
Naamswijziging per 03-01-1985"
16158,52020,2021JJ00,0.1,4.5,GM1901,Bodegraven-Reeuwijk,Ontstaan per 01-01-2011
16169,52020,2021JJ00,0.0,3.8,GM0755,Boekel,Begindatum voor 1830
16180,52020,2021JJ00,,,GM0009,Ten Boer,"Opgeheven per 01-01-2019
Begindatum voor 1830"
16191,52020,2021JJ00,0.1,6.5,GM1681,Borger-Odoorn,Ontstaan per 01-01-1998
16202,52020,2021JJ00,0.1,4.6,GM0147,Borne,Begindatum voor 1830
16213,52020,2021JJ00,0.1,3.5,GM0654,Borsele,Naamswijziging per 01-01-1970
16224,52020,2021JJ00,,,GM0499,Boskoop,"Opgeheven per 01-01-2014
Begindatum voor 1830"
16235,52020,2021JJ00,0.1,5.1,GM0756,Boxmeer,"Opgeheven per 01-01-2022
Gemeentelijke herindeling per 01-01-1998
Gemeentelijke herindeling per 01-01-1994
Begindatum voor 1830"
16246,52020,2021JJ00,0.2,6.5,GM0757,Boxtel,"Gemeentelijke herindeling per 01-01-2021
Gemeentelijke herindeling per 01-01-1996
Begindatum voor 1830"
16257,52020,2021JJ00,1.0,8.0,GM0758,Breda,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
16268,52020,2021JJ00,0.1,5.2,GM0501,Brielle,"Opgeheven per 01-01-2023
Begindatum voor 1830"
16279,52020,2021JJ00,0.1,4.0,GM1876,Bronckhorst,Ontstaan per 01-01-2005
16290,52020,2021JJ00,0.1,5.1,GM0213,Brummen,Begindatum voor 1830
16301,52020,2021JJ00,0.2,12.8,GM0899,Brunssum,Begindatum 02-01-1839
16312,52020,2021JJ00,0.0,3.1,GM0312,Bunnik,Begindatum voor 1830
16323,52020,2021JJ00,0.1,4.1,GM0313,Bunschoten,Begindatum voor 1830
16334,52020,2021JJ00,0.1,4.5,GM0214,Buren,"Gemeentelijke herindeling per 01-01-1999
Begindatum voor 1830"
16345,52020,2021JJ00,,,GM0381,Bussum,"Opgeheven per 01-01-2016
Begindatum voor 1830"
16356,52020,2021JJ00,0.5,11.4,GM0502,Capelle aan den IJssel,Begindatum voor 1830
16367,52020,2021JJ00,0.1,4.1,GM0383,Castricum,"Gemeentelijke herindeling per 01-01-2002
Begindatum voor 1830"
16378,52020,2021JJ00,0.2,8.2,GM0109,Coevorden,"Gemeentelijke herindeling per 01-01-1998
Begindatum voor 1830"
16389,52020,2021JJ00,0.1,5.0,GM1706,Cranendonck,Naamswijziging per 28-01-1998
16400,52020,2021JJ00,,,GM0611,Cromstrijen,"Opgeheven per 01-01-2019
Ontstaan per 01-01-1984"
16411,52020,2021JJ00,0.1,6.4,GM1684,Cuijk,"Opgeheven per 01-01-2022
Ontstaan per 01-01-1994"
16422,52020,2021JJ00,0.1,6.0,GM0216,Culemborg,Begindatum voor 1830
16433,52020,2021JJ00,0.1,3.2,GM0148,Dalfsen,"Gemeentelijke herindeling per 01-01-2001
Begindatum voor 1830"
16444,52020,2021JJ00,0.1,5.6,GM1891,Dantumadiel,Naamswijziging per 01-01-2009
16455,52020,2021JJ00,0.6,12.3,GM0503,Delft,Begindatum voor 1830
16466,52020,2021JJ00,,,GM0010,Delfzijl,"Opgeheven per 01-01-2021
Begindatum voor 1830"
16477,52020,2021JJ00,0.1,6.6,GM0762,Deurne,Naamswijziging per 01-01-1926
16488,52020,2021JJ00,0.6,8.8,GM0150,Deventer,"Gemeentelijke herindeling per 01-01-2005
Gemeentelijke herindeling per 01-01-1999
Begindatum voor 1830"
16499,52020,2021JJ00,0.1,9.5,GM0384,Diemen,Begindatum voor 1830
16510,52020,2021JJ00,,,GM1980,Dijk en Waard,Ontstaan per 01-01-2022
16521,52020,2021JJ00,0.1,3.2,GM1774,Dinkelland,Naamswijziging per 01-06-2002
16532,52020,2021JJ00,,,GM0504,Dirksland,"Opgeheven per 01-01-2013
Begindatum voor 1830"
16543,52020,2021JJ00,0.1,13.3,GM0221,Doesburg,Begindatum voor 1830
16554,52020,2021JJ00,0.3,7.6,GM0222,Doetinchem,"Gemeentelijke herindeling per 01-01-2005
Begindatum 01-01-1920"
16565,52020,2021JJ00,0.1,5.4,GM0766,Dongen,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
16576,52020,2021JJ00,,,GM0058,Dongeradeel,"Opgeheven per 01-01-2019
Ontstaan per 01-01-1984"
16587,52020,2021JJ00,0.8,11.1,GM0505,Dordrecht,Begindatum voor 1830
16598,52020,2021JJ00,0.1,3.8,GM0498,Drechterland,"Gemeentelijke herindeling per 01-01-2006
Naamswijziging per 01-01-1980"
16609,52020,2021JJ00,0.1,4.0,GM1719,Drimmelen,Naamswijziging per 25-04-1998
16620,52020,2021JJ00,0.2,6.0,GM0303,Dronten,Ontstaan per 01-01-1972
16631,52020,2021JJ00,0.1,5.6,GM0225,Druten,Begindatum voor 1830
16642,52020,2021JJ00,0.1,5.1,GM0226,Duiven,Begindatum voor 1830
16653,52020,2021JJ00,0.1,6.8,GM1711,Echt-Susteren,Ontstaan per 01-01-2003
16664,52020,2021JJ00,0.1,4.2,GM0385,Edam-Volendam,"Gemeentelijke herindeling per 01-01-2016
Naamswijziging per 01-01-1975"
16675,52020,2021JJ00,0.5,5.5,GM0228,Ede,Begindatum voor 1830
16686,52020,2021JJ00,0.0,4.5,GM0317,Eemnes,Begindatum voor 1830
16697,52020,2021JJ00,0.3,11.2,GM1979,Eemsdelta,Ontstaan per 01-01-2021
16708,52020,2021JJ00,,,GM1651,Eemsmond,"Opgeheven per 01-01-2019
Naamswijziging per 01-01-1992"
16719,52020,2021JJ00,0.0,2.5,GM0770,Eersel,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
16730,52020,2021JJ00,0.0,3.4,GM1903,Eijsden-Margraten,Ontstaan per 01-01-2011
16741,52020,2021JJ00,1.5,11.9,GM0772,Eindhoven,Begindatum voor 1830
16752,52020,2021JJ00,0.1,5.6,GM0230,Elburg,Begindatum voor 1830
16763,52020,2021JJ00,0.7,10.0,GM0114,Emmen,"Gemeentelijke herindeling per 01-01-1998
Begindatum voor 1830"
16774,52020,2021JJ00,0.1,9.1,GM0388,Enkhuizen,Begindatum voor 1830
16785,52020,2021JJ00,1.3,12.9,GM0153,Enschede,Begindatum voor 1830
16796,52020,2021JJ00,0.1,5.6,GM0232,Epe,Begindatum voor 1830
16807,52020,2021JJ00,0.1,5.4,GM0233,Ermelo,Begindatum voor 1830
16818,52020,2021JJ00,0.2,6.6,GM0777,Etten-Leur,Naamswijziging per 01-01-1968
16829,52020,2021JJ00,,,GM1722,Ferwerderadiel,"Opgeheven per 01-01-2019
Naamswijziging per 01-01-1999"
16840,52020,2021JJ00,,,GM0070,Franekeradeel,"Opgeheven per 01-01-2018
Begindatum voor 1830"
16851,52020,2021JJ00,,,GM1921,De Friese Meren,"Naamswijziging per 01-07-2015
Ontstaan per 01-01-2014"
16862,52020,2021JJ00,0.2,4.9,GM1940,De Fryske Marren,Naamswijziging per 01-07-2015
16873,52020,2021JJ00,,,GM0653,Gaasterlân-Sleat,"Opgeheven per 01-01-2014
Naamswijziging per 05-06-1985"
16884,52020,2021JJ00,0.1,6.7,GM0779,Geertruidenberg,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
16895,52020,2021JJ00,,,GM0236,Geldermalsen,"Opgeheven per 01-01-2019
Begindatum voor 1830"
16906,52020,2021JJ00,0.2,6.5,GM1771,Geldrop-Mierlo,Ontstaan per 01-01-2004
16917,52020,2021JJ00,0.1,5.9,GM1652,Gemert-Bakel,Ontstaan per 01-01-1997
16928,52020,2021JJ00,0.1,4.9,GM0907,Gennep,Begindatum 02-01-1839
16939,52020,2021JJ00,,,GM0689,Giessenlanden,"Opgeheven per 01-01-2019
Ontstaan per 01-01-1986"
16950,52020,2021JJ00,0.1,6.7,GM0784,Gilze en Rijen,Begindatum voor 1830
16961,52020,2021JJ00,,,GM0511,Goedereede,"Opgeheven per 01-01-2013
Begindatum voor 1830"
16972,52020,2021JJ00,0.2,4.8,GM1924,Goeree-Overflakkee,Ontstaan per 01-01-2013
16983,52020,2021JJ00,0.2,6.9,GM0664,Goes,Begindatum voor 1830
16994,52020,2021JJ00,0.1,4.6,GM0785,Goirle,Begindatum voor 1830
17005,52020,2021JJ00,0.2,4.3,GM1942,Gooise Meren,Ontstaan per 01-01-2016
17016,52020,2021JJ00,0.2,8.5,GM0512,Gorinchem,Begindatum voor 1830
17027,52020,2021JJ00,0.4,8.8,GM0513,Gouda,Begindatum voor 1830
17038,52020,2021JJ00,,,GM0693,Graafstroom,"Opgeheven per 01-01-2013
Ontstaan per 01-01-1986"
17049,52020,2021JJ00,,,GM0365,Graft-De Rijp,"Opgeheven per 01-01-2015
Ontstaan per 01-08-1970"
17060,52020,2021JJ00,0.1,6.7,GM0786,Grave,"Opgeheven per 01-01-2022
Begindatum voor 1830"
17071,52020,2021JJ00,4.9,14.8,GM0518,'s-Gravenhage (gemeente),Begindatum voor 1830
17082,52020,2021JJ00,,,GM0241,Groesbeek,"Naamswijziging per 01-01-2016
Gemeentelijke herindeling per 01-01-2015
Begindatum voor 1830"
17093,52020,2021JJ00,1.5,13.4,GM0014,Groningen (gemeente),"Gemeentelijke herindeling per 01-01-2019
Begindatum voor 1830"
17104,52020,2021JJ00,,,GM0015,Grootegast,"Opgeheven per 01-01-2019
Begindatum voor 1830"
17115,52020,2021JJ00,0.0,5.3,GM1729,Gulpen-Wittem,Ontstaan per 01-01-1999
17126,52020,2021JJ00,0.1,5.3,GM0158,Haaksbergen,Begindatum voor 1830
17137,52020,2021JJ00,,,GM0788,Haaren,"Opgeheven per 01-01-2021
Gemeentelijke herindeling per 01-01-1996
Begindatum voor 1830"
17148,52020,2021JJ00,0.9,9.0,GM0392,Haarlem,Begindatum voor 1830
17159,52020,2021JJ00,,,GM0393,Haarlemmerliede en Spaarnwoude,"Opgeheven per 01-01-2019
Begindatum 13-06-1857"
17170,52020,2021JJ00,0.7,5.4,GM0394,Haarlemmermeer,"Gemeentelijke herindeling per 01-01-2019
Begindatum 16-11-1855"
17181,52020,2021JJ00,0.1,7.7,GM1655,Halderberge,Ontstaan per 01-01-1997
17192,52020,2021JJ00,0.2,4.2,GM0160,Hardenberg,"Gemeentelijke herindeling per 01-01-2001
Ontstaan per 01-05-1941"
17203,52020,2021JJ00,0.2,6.9,GM0243,Harderwijk,Begindatum voor 1830
17214,52020,2021JJ00,0.0,3.2,GM0523,Hardinxveld-Giessendam,Ontstaan per 01-01-1957
17225,52020,2021JJ00,,,GM0017,Haren,"Opgeheven per 01-01-2019
Begindatum voor 1830"
17236,52020,2021JJ00,,,GM0395,Harenkarspel,"Opgeheven per 01-01-2013
Begindatum voor 1830"
17247,52020,2021JJ00,0.1,8.7,GM0072,Harlingen,Begindatum voor 1830
17258,52020,2021JJ00,0.0,4.3,GM0244,Hattem,Begindatum voor 1830
17269,52020,2021JJ00,0.2,9.0,GM0396,Heemskerk,Begindatum voor 1830
17280,52020,2021JJ00,0.1,3.3,GM0397,Heemstede,Begindatum voor 1830
17291,52020,2021JJ00,0.1,3.9,GM0246,Heerde,Begindatum voor 1830
17302,52020,2021JJ00,0.2,6.5,GM0074,Heerenveen,"Gemeentelijke herindeling per 01-01-2014
Begindatum 01-07-1934"
17313,52020,2021JJ00,0.2,5.1,GM0398,Heerhugowaard,"Opgeheven per 01-01-2022
Begindatum voor 1830"
17324,52020,2021JJ00,0.8,18.9,GM0917,Heerlen,Begindatum 02-01-1839
17335,52020,2021JJ00,0.0,4.2,GM1658,Heeze-Leende,Ontstaan per 01-01-1997
17346,52020,2021JJ00,0.1,3.9,GM0399,Heiloo,Begindatum voor 1830
17357,52020,2021JJ00,0.3,10.6,GM0400,Den Helder,Begindatum voor 1830
17368,52020,2021JJ00,0.1,4.8,GM0163,Hellendoorn,Begindatum voor 1830
17379,52020,2021JJ00,0.2,8.3,GM0530,Hellevoetsluis,"Opgeheven per 01-01-2023
Begindatum voor 1830"
17390,52020,2021JJ00,0.7,9.9,GM0794,Helmond,Begindatum voor 1830
17401,52020,2021JJ00,0.1,5.9,GM0531,Hendrik-Ido-Ambacht,Begindatum voor 1830
17412,52020,2021JJ00,0.5,8.0,GM0164,Hengelo (O.),Begindatum voor 1830
17423,52020,2021JJ00,0.8,8.6,GM0796,'s-Hertogenbosch,"Gemeentelijke herindeling per 01-01-2015
Gemeentelijke herindeling per 01-01-1996
Begindatum voor 1830"
17434,52020,2021JJ00,0.1,4.9,GM0252,Heumen,Begindatum voor 1830
17445,52020,2021JJ00,0.1,5.0,GM0797,Heusden,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
17456,52020,2021JJ00,0.1,5.5,GM0534,Hillegom,Begindatum voor 1830
17467,52020,2021JJ00,0.0,3.4,GM0798,Hilvarenbeek,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
17478,52020,2021JJ00,0.5,8.0,GM0402,Hilversum,Begindatum voor 1830
17489,52020,2021JJ00,0.3,4.4,GM1963,Hoeksche Waard,Ontstaan per 01-01-2019
17500,52020,2021JJ00,0.1,4.3,GM1735,Hof van Twente,Ontstaan per 01-01-2001
17511,52020,2021JJ00,0.2,6.8,GM1966,Het Hogeland,Ontstaan per 01-01-2019
17522,52020,2021JJ00,0.2,5.1,GM1911,Hollands Kroon,Ontstaan per 01-01-2012
17533,52020,2021JJ00,0.3,7.8,GM0118,Hoogeveen,Begindatum voor 1830
17544,52020,2021JJ00,,,GM0018,Hoogezand-Sappemeer,"Opgeheven per 01-01-2018
Ontstaan per 01-04-1949"
17555,52020,2021JJ00,0.4,8.7,GM0405,Hoorn,Begindatum voor 1830
17566,52020,2021JJ00,0.1,3.9,GM1507,Horst aan de Maas,"Gemeentelijke herindeling per 01-01-2010
Ontstaan per 01-01-2001"
17577,52020,2021JJ00,0.1,3.1,GM0321,Houten,Begindatum voor 1830
17588,52020,2021JJ00,0.2,6.9,GM0406,Huizen,Begindatum voor 1830
17599,52020,2021JJ00,0.1,5.2,GM0677,Hulst,"Gemeentelijke herindeling per 01-01-2003
Begindatum voor 1830"
17610,52020,2021JJ00,0.2,5.9,GM0353,IJsselstein,Begindatum voor 1830
17621,52020,2021JJ00,0.1,5.7,GM1884,Kaag en Braassem,Ontstaan per 01-01-2009
17632,52020,2021JJ00,0.2,5.3,GM0166,Kampen,"Gemeentelijke herindeling per 01-01-2001
Begindatum voor 1830"
17643,52020,2021JJ00,0.0,4.3,GM0678,Kapelle,Begindatum voor 1830
17654,52020,2021JJ00,0.2,4.8,GM0537,Katwijk,"Gemeentelijke herindeling per 01-01-2006
Begindatum voor 1830"
17665,52020,2021JJ00,0.3,15.7,GM0928,Kerkrade,Begindatum 02-01-1839
17676,52020,2021JJ00,0.1,3.7,GM1598,Koggenland,Ontstaan per 01-01-2007
17687,52020,2021JJ00,,,GM0079,Kollumerland en Nieuwkruisland,"Opgeheven per 01-01-2019
Begindatum voor 1830"
17698,52020,2021JJ00,,,GM0588,Korendijk,"Opgeheven per 01-01-2019
Ontstaan per 01-01-1984"
17709,52020,2021JJ00,0.2,8.8,GM0542,Krimpen aan den IJssel,Begindatum voor 1830
17720,52020,2021JJ00,0.2,5.6,GM1931,Krimpenerwaard,Ontstaan per 01-01-2015
17731,52020,2021JJ00,0.1,4.7,GM1659,Laarbeek,Ontstaan per 01-01-1997
17742,52020,2021JJ00,,,GM1982,Land van Cuijk,Ontstaan per 01-01-2022
17753,52020,2021JJ00,0.1,5.0,GM1685,Landerd,"Opgeheven per 01-01-2022
Ontstaan per 01-01-1994"
17764,52020,2021JJ00,0.3,13.8,GM0882,Landgraaf,Ontstaan per 01-01-1982
17775,52020,2021JJ00,0.0,5.1,GM0415,Landsmeer,"Gemeentelijke herindeling per 01-01-1991
Begindatum voor 1830"
17786,52020,2021JJ00,0.1,4.6,GM0416,Langedijk,"Opgeheven per 01-01-2022
Ontstaan per 01-08-1941"
17797,52020,2021JJ00,0.3,4.7,GM1621,Lansingerland,Ontstaan per 01-01-2007
17808,52020,2021JJ00,0.1,6.5,GM0417,Laren (NH.),Begindatum voor 1830
17819,52020,2021JJ00,,,GM0022,Leek,"Opgeheven per 01-01-2019
Begindatum voor 1830"
17830,52020,2021JJ00,,,GM0545,Leerdam,"Opgeheven per 01-01-2019
Provinciale wijziging per 01-01-2019
Begindatum voor 1830"
17841,52020,2021JJ00,0.8,10.8,GM0080,Leeuwarden,"Gemeentelijke herindeling per 01-01-2018
Gemeentelijke herindeling per 01-01-2014
Begindatum voor 1830"
17852,52020,2021JJ00,,,GM0081,Leeuwarderadeel,"Opgeheven per 01-01-2018
Begindatum voor 1830"
17863,52020,2021JJ00,0.7,11.3,GM0546,Leiden,Begindatum voor 1830
17874,52020,2021JJ00,0.1,6.7,GM0547,Leiderdorp,Begindatum voor 1830
17885,52020,2021JJ00,0.4,9.2,GM1916,Leidschendam-Voorburg,Ontstaan per 01-01-2002
17896,52020,2021JJ00,0.6,10.1,GM0995,Lelystad,Ontstaan per 01-01-1980
17907,52020,2021JJ00,,,GM0082,Lemsterland,"Opgeheven per 01-01-2014
Begindatum voor 1830"
17918,52020,2021JJ00,0.1,4.7,GM1640,Leudal,Ontstaan per 01-01-2007
17929,52020,2021JJ00,0.1,3.8,GM0327,Leusden,Begindatum voor 1830
17940,52020,2021JJ00,,,GM0694,Liesveld,"Opgeheven per 01-01-2013
Ontstaan per 01-01-1986"
17951,52020,2021JJ00,,,GM0733,Lingewaal,"Opgeheven per 01-01-2019
Naamswijziging per 03-01-1987"
17962,52020,2021JJ00,0.2,4.7,GM1705,Lingewaard,Naamswijziging per 01-01-2003
17973,52020,2021JJ00,0.1,5.7,GM0553,Lisse,Begindatum voor 1830
17984,52020,2021JJ00,,,GM0140,Littenseradiel,"Opgeheven per 01-01-2018
Naamswijziging per 26-01-1985"
17995,52020,2021JJ00,0.1,5.5,GM0262,Lochem,"Gemeentelijke herindeling per 01-01-2005
Begindatum voor 1830"
18006,52020,2021JJ00,0.1,4.7,GM0809,Loon op Zand,Begindatum voor 1830
18017,52020,2021JJ00,0.1,5.5,GM0331,Lopik,Begindatum voor 1830
